"EDA 14 Analyze the distribution of bookings through different booking channels (e.g., online travel agents,
direct bookings) and calculate the percentage of bookings through each channel.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
distribution_channel,distribution_channel_id,market_segment,market_segment_id,meal,required_car_parking_spaces,total_of_special_requests,is_repeated_guest,reserved_room_type,assigned_room_type,is_repeated_guest,avg_lead_time,,distribution_channel,distribution_channel_id,is_repeated_guest,count(*),,is_repeated_guest,guest_count,,meal,required_car_parking_spaces,total_of_special_requests,is_repeated_guest,count(*),,reserved_room_type,assigned_room_type,is_repeated_guest,count(*)
TA/TO,3,Offline TA/TO,4,FB,0,1,0,D,D,0,145.5556,,,,,,,,,,,,,,,,,,,
TA/TO,3,Groups,6,BB,0,1,0,A,A,0,179.7366,,,,,,,,,,,,,,,,,,,
TA/TO,3,Online TA,3,SC,0,1,0,A,B,0,75.6512,,,,,,,,,,,,,,,,,,,
Direct,1,Direct,1,SC,0,0,0,A,A,0,10.2585,,,,,,,,,,,,,,,,,,,
TA/TO,3,Online TA,3,SC,0,1,0,A,A,0,70.3671,,,,,,,,,,,,,,,,,,,
TA/TO,3,Online TA,3,SC,0,0,0,A,A,0,77.3912,,,,,,,,,,,,,,,,,,,
TA/TO,3,Online TA,3,BB,0,0,0,B,B,0,107.0742,,,,,,,,,,,,,,,,,,,
TA/TO,3,Online TA,3,SC,0,2,0,A,A,0,85.4908,,,,,,,,,,,,,,,,,,,
TA/TO,3,Groups,6,SC,0,0,0,A,A,0,56.6667,,,,,,,,,,,,,,,,,,,
Direct,1,Direct,1,BB,0,1,0,B,B,0,100.4568,,,,,,,,,,,,,,,,,,,
TA/TO,3,Complementary,5,BB,0,1,0,A,A,0,29.6,,,,,,,,,,,,,,,,,,,
TA/TO,3,Offline TA/TO,4,HB,0,0,0,A,D,0,100.6981,,,,,,,,,,,,,,,,,,,
TA/TO,3,Offline TA/TO,4,BB,0,0,1,A,A,1,25.3304,,,,,,,,,,,,,,,,,,,
Direct,1,Direct,1,BB,0,0,1,E,E,1,0.5333,,,,,,,,,,,,,,,,,,,
TA/TO,3,Groups,6,BB,0,0,0,A,D,0,73.7167,,,,,,,,,,,,,,,,,,,
Corporate,2,Corporate,2,BB,1,0,1,A,A,1,13.9022,,,,,,,,,,,,,,,,,,,
TA/TO,3,Offline TA/TO,4,BB,0,1,1,A,A,1,15.3143,,,,,,,,,,,,,,,,,,,
Corporate,2,Corporate,2,BB,0,1,1,A,A,1,7.7072,,,,,,,,,,,,,,,,,,,
TA/TO,3,Offline TA/TO,4,BB,0,0,0,D,A,0,94.3462,,,,,,,,,,,,,,,,,,,
Direct,1,Complementary,5,BB,0,1,1,A,D,1,1.5,,,,,,,,,,,,,,,,,,,
Corporate,2,Corporate,2,BB,1,1,1,A,A,1,7.2414,,,,,,,,,,,,,,,,,,,
Direct,1,Direct,1,BB,0,0,0,B,B,0,94.1264,,,,,,,,,,,,,,,,,,,
TA/TO,3,Corporate,2,BB,0,0,0,A,D,0,46.8276,,,,,,,,,,,,,,,,,,,
Corporate,2,Corporate,2,BB,1,0,0,A,E,0,4.1111,,,,,,,,,,,,,,,,,,,
TA/TO,3,Corporate,2,BB,0,0,0,D,D,0,13.5556,,,,,,,,,,,,,,,,,,,
TA/TO,3,Offline TA/TO,4,BB,0,0,0,B,B,0,83.8667,,,,,,,,,,,,,,,,,,,
TA/TO,3,Online TA,3,BB,0,0,0,F,G,0,37.8571,,,,,,,,,,,,,,,,,,,
TA/TO,3,Online TA,3,BB,0,1,0,D,A,0,88.3205,,,,,,,,,,,,,,,,,,,
TA/TO,3,Offline TA/TO,4,SC,0,0,0,A,A,0,63.2121,,,,,,,,,,,,,,,,,,,
Direct,1,Complementary,5,BB,0,1,0,A,B,0,61,,,,,,,,,,,,,,,,,,,
TA/TO,3,Online TA,3,SC,0,1,0,A,D,0,51.1282,,,,,,,,,,,,,,,,,,,
Corporate,2,Corporate,2,BB,0,1,1,D,D,1,3.2857,,,,,,,,,,,,,,,,,,,
TA/TO,3,Offline TA/TO,4,BB,0,2,1,A,A,1,3.8182,,,,,,,,,,,,,,,,,,,
Corporate,2,Aviation,8,BB,0,0,0,D,D,0,5.303,,,,,,,,,,,,,,,,,,,
Direct,1,Direct,1,BB,1,0,0,B,E,0,2,,,,,,,,,,,,,,,,,,,
TA/TO,3,Groups,6,BB,0,1,0,A,B,0,140.2273,,,,,,,,,,,,,,,,,,,
GDS,5,Offline TA/TO,4,SC,0,0,0,A,A,0,7.7273,,,,,,,,,,,,,,,,,,,
TA/TO,3,Online TA,3,BB,0,1,1,D,C,1,0,,,,,,,,,,,,,,,,,,,
TA/TO,3,Online TA,3,BB,1,1,0,B,B,0,159.2,,,,,,,,,,,,,,,,,,,
Direct,1,Complementary,5,BB,0,4,1,A,A,1,5.75,,,,,,,,,,,,,,,,,,,
TA/TO,3,Online TA,3,SC,1,2,0,A,K,0,12,,,,,,,,,,,,,,,,,,,
Direct,1,Direct,1,BB,0,0,0,E,K,0,8,,,,,,,,,,,,,,,,,,,
TA/TO,3,Online TA,3,SC,1,3,0,A,A,0,98.7143,,,,,,,,,,,,,,,,,,,
TA/TO,3,Offline TA/TO,4,BB,0,0,0,A,K,0,77.45,,,,,,,,,,,,,,,,,,,
TA/TO,3,Online TA,3,BB,0,1,0,B,B,0,118.0778,,,,,,,,,,,,,,,,,,,
Direct,1,Direct,1,SC,0,2,0,A,A,0,32,,,,,,,,,,,,,,,,,,,
TA/TO,3,Online TA,3,BB,0,1,1,D,F,1,0,,,,,,,,,,,,,,,,,,,
Corporate,2,Aviation,8,BB,0,0,1,D,D,1,5.375,,,,,,,,,,,,,,,,,,,
Direct,1,Direct,1,BB,0,0,0,A,B,0,14.0816,,,,,,,,,,,,,,,,,,,
TA/TO,3,Online TA,3,SC,0,1,1,A,A,1,3.1053,,,,,,,,,,,,,,,,,,,
TA/TO,3,Online TA,3,BB,0,0,1,A,A,1,45,,,,,,,,,,,,,,,,,,,
Direct,1,Complementary,5,BB,0,0,0,A,A,0,13.88,,,,,,,,,,,,,,,,,,,
Corporate,2,Aviation,8,BB,0,0,0,A,A,0,4.6543,,,,,,,,,,,,,,,,,,,
TA/TO,3,Online TA,3,SC,0,3,0,A,A,0,84.0225,,,,,,,,,,,,,,,,,,,
Direct,1,Online TA,3,BB,0,2,0,F,F,0,1,,,,,,,,,,,,,,,,,,,
GDS,5,Online TA,3,SC,0,0,0,A,A,0,18.0571,,,,,,,,,,,,,,,,,,,
Direct,1,Direct,1,SC,0,0,0,A,D,0,3.3846,,,,,,,,,,,,,,,,,,,
TA/TO,3,Online TA,3,BB,0,2,0,D,A,0,94.85,,,,,,,,,,,,,,,,,,,
Corporate,2,Corporate,2,BB,1,0,0,D,D,0,16.3333,,,,,,,,,,,,,,,,,,,
Direct,1,Direct,1,BB,1,0,0,D,F,0,28,,,,,,,,,,,,,,,,,,,
TA/TO,3,Online TA,3,SC,0,4,0,A,A,0,115.9375,,,,,,,,,,,,,,,,,,,
TA/TO,3,Online TA,3,BB,0,5,0,A,A,0,113.5,,,,,,,,,,,,,,,,,,,
TA/TO,3,Online TA,3,SC,0,2,0,A,D,0,81.1321,,,,,,,,,,,,,,,,,,,
TA/TO,3,Online TA,3,BB,1,2,0,D,F,0,64.75,,,,,,,,,,,,,,,,,,,
Corporate,2,Corporate,2,BB,0,2,0,A,A,0,18.3333,,,,,,,,,,,,,,,,,,,
TA/TO,3,Online TA,3,BB,0,3,0,F,F,0,78.3488,,,,,,,,,,,,,,,,,,,
TA/TO,3,Online TA,3,BB,0,3,0,E,F,0,39.2857,,,,,,,,,,,,,,,,,,,
Direct,1,Direct,1,Undefined,0,1,0,A,A,0,95.3333,,,,,,,,,,,,,,,,,,,
Direct,1,Groups,6,BB,0,0,0,E,E,0,248.4348,,,,,,,,,,,,,,,,,,,
Direct,1,Groups,6,Undefined,0,0,0,A,H,0,0.5,,,,,,,,,,,,,,,,,,,
TA/TO,3,Groups,6,Undefined,0,0,0,A,D,0,70.1304,,,,,,,,,,,,,,,,,,,
Corporate,2,Groups,6,Undefined,0,0,0,A,A,0,29.5652,,,,,,,,,,,,,,,,,,,
Direct,1,Direct,1,BB,0,2,0,G,G,0,88.7667,,,,,,,,,,,,,,,,,,,
Corporate,2,Corporate,2,BB,1,0,0,A,D,0,7.9412,,,,,,,,,,,,,,,,,,,
Direct,1,Direct,1,SC,1,3,0,F,I,0,5,,,,,,,,,,,,,,,,,,,
TA/TO,3,Online TA,3,HB,0,1,0,A,E,0,76.8,,,,,,,,,,,,,,,,,,,
Direct,1,Direct,1,BB,0,0,1,A,D,1,0.9273,,,,,,,,,,,,,,,,,,,
TA/TO,3,Offline TA/TO,4,HB,1,3,0,C,C,0,53,,,,,,,,,,,,,,,,,,,
Direct,1,Direct,1,BB,0,1,1,E,E,1,65.5,,,,,,,,,,,,,,,,,,,
Corporate,2,Corporate,2,FB,0,0,0,A,A,0,4.7778,,,,,,,,,,,,,,,,,,,
TA/TO,3,Groups,6,BB,0,0,1,A,A,1,258.4695,,,,,,,,,,,,,,,,,,,
Corporate,2,Groups,6,BB,1,0,0,A,D,0,209.5714,,,,,,,,,,,,,,,,,,,
TA/TO,3,Online TA,3,HB,0,0,1,E,E,1,127,,,,,,,,,,,,,,,,,,,
Corporate,2,Corporate,2,BB,0,2,1,A,C,1,2.3333,,,,,,,,,,,,,,,,,,,
Direct,1,Direct,1,BB,1,0,0,A,E,0,0.8824,,,,,,,,,,,,,,,,,,,
Corporate,2,Corporate,2,BB,1,0,1,A,C,1,2.5,,,,,,,,,,,,,,,,,,,
Direct,1,Corporate,2,BB,1,0,1,A,A,1,8.75,,,,,,,,,,,,,,,,,,,
Direct,1,Groups,6,BB,0,0,0,A,E,0,248.6522,,,,,,,,,,,,,,,,,,,
Direct,1,Direct,1,BB,0,1,1,A,D,1,2.5789,,,,,,,,,,,,,,,,,,,
Corporate,2,Direct,1,BB,0,1,1,A,D,1,1.3333,,,,,,,,,,,,,,,,,,,
TA/TO,3,Offline TA/TO,4,BB,0,1,0,A,E,0,94.4516,,,,,,,,,,,,,,,,,,,
TA/TO,3,Online TA,3,BB,0,0,1,A,I,1,0,,,,,,,,,,,,,,,,,,,
TA/TO,3,Online TA,3,FB,0,0,0,A,A,0,84.8571,,,,,,,,,,,,,,,,,,,
Direct,1,Direct,1,BB,0,0,1,C,C,1,0,,,,,,,,,,,,,,,,,,,
Direct,1,Direct,1,BB,0,1,1,F,F,1,26.8,,,,,,,,,,,,,,,,,,,
TA/TO,3,Groups,6,BB,1,1,0,A,C,0,11,,,,,,,,,,,,,,,,,,,
Direct,1,Groups,6,BB,1,1,0,A,A,0,170,,,,,,,,,,,,,,,,,,,
TA/TO,3,Groups,6,BB,1,0,0,E,E,0,124,,,,,,,,,,,,,,,,,,,
Corporate,2,Groups,6,BB,0,0,0,A,D,0,218.8953,,,,,,,,,,,,,,,,,,,
Direct,1,Direct,1,BB,1,0,1,A,E,1,0.5,,,,,,,,,,,,,,,,,,,
Direct,1,Groups,6,Undefined,0,0,0,A,E,0,30.7,,,,,,,,,,,,,,,,,,,
Corporate,2,Corporate,2,BB,0,0,1,A,C,1,11.7143,,,,,,,,,,,,,,,,,,,
TA/TO,3,Online TA,3,HB,1,1,0,F,G,0,3,,,,,,,,,,,,,,,,,,,
TA/TO,3,Groups,6,Undefined,0,1,0,D,D,0,51.875,,,,,,,,,,,,,,,,,,,
TA/TO,3,Groups,6,Undefined,0,0,0,A,C,0,99.0968,,,,,,,,,,,,,,,,,,,
TA/TO,3,Online TA,3,BB,1,3,0,C,C,0,114,,,,,,,,,,,,,,,,,,,
TA/TO,3,Direct,1,BB,1,1,0,D,E,0,2,,,,,,,,,,,,,,,,,,,
TA/TO,3,Online TA,3,BB,0,2,0,C,C,0,79.1852,,,,,,,,,,,,,,,,,,,
TA/TO,3,Online TA,3,SC,1,1,0,A,A,0,61.5169,,,,,,,,,,,,,,,,,,,
TA/TO,3,Online TA,3,SC,0,1,0,F,F,0,20.2727,,,,,,,,,,,,,,,,,,,
Direct,1,Complementary,5,BB,0,0,0,A,D,0,9.3939,,,,,,,,,,,,,,,,,,,
Direct,1,Complementary,5,BB,0,0,0,B,B,0,2.8,,,,,,,,,,,,,,,,,,,
TA/TO,3,Groups,6,BB,0,0,0,A,B,0,121.458,,,,,,,,,,,,,,,,,,,
TA/TO,3,Online TA,3,BB,0,3,0,B,B,0,195.1379,,,,,,,,,,,,,,,,,,,
Direct,1,Direct,1,SC,0,0,0,G,G,0,2,,,,,,,,,,,,,,,,,,,
Direct,1,Complementary,5,BB,0,0,1,A,A,1,2.1905,,,,,,,,,,,,,,,,,,,
TA/TO,3,Online TA,3,BB,0,2,0,F,G,0,56.5263,,,,,,,,,,,,,,,,,,,
TA/TO,3,Online TA,3,BB,0,2,1,A,A,1,40.8182,,,,,,,,,,,,,,,,,,,
Direct,1,Direct,1,BB,0,0,1,A,A,1,7.5038,,,,,,,,,,,,,,,,,,,
Direct,1,Direct,1,BB,0,1,1,B,B,1,0,,,,,,,,,,,,,,,,,,,
Direct,1,Corporate,2,BB,1,1,0,A,D,0,0,,,,,,,,,,,,,,,,,,,
GDS,5,Offline TA/TO,4,SC,0,1,0,A,A,0,3.75,,,,,,,,,,,,,,,,,,,
TA/TO,3,Online TA,3,HB,0,2,0,F,G,0,56.3333,,,,,,,,,,,,,,,,,,,
Corporate,2,Complementary,5,BB,0,3,1,A,A,1,1.3333,,,,,,,,,,,,,,,,,,,
TA/TO,3,Online TA,3,BB,1,2,0,F,F,0,99.0741,,,,,,,,,,,,,,,,,,,
TA/TO,3,Online TA,3,SC,0,0,0,A,C,0,18.1,,,,,,,,,,,,,,,,,,,
TA/TO,3,Online TA,3,BB,0,4,0,A,A,0,135.303,,,,,,,,,,,,,,,,,,,
TA/TO,3,Online TA,3,BB,0,2,0,A,K,0,48.7143,,,,,,,,,,,,,,,,,,,
GDS,5,Online TA,3,BB,0,0,0,A,A,0,25.15,,,,,,,,,,,,,,,,,,,
TA/TO,3,Online TA,3,SC,1,2,0,A,A,0,34.5313,,,,,,,,,,,,,,,,,,,
TA/TO,3,Online TA,3,BB,0,2,0,B,A,0,124.1,,,,,,,,,,,,,,,,,,,
TA/TO,3,Complementary,5,BB,0,1,0,F,G,0,11,,,,,,,,,,,,,,,,,,,
TA/TO,3,Groups,6,BB,0,0,0,A,E,0,150.325,,,,,,,,,,,,,,,,,,,
Direct,1,Online TA,3,BB,0,4,0,A,A,0,35,,,,,,,,,,,,,,,,,,,
TA/TO,3,Complementary,5,BB,1,0,1,E,E,1,6,,,,,,,,,,,,,,,,,,,
TA/TO,3,Offline TA/TO,4,HB,0,0,1,A,A,1,59.4359,,,,,,,,,,,,,,,,,,,
Direct,1,Direct,1,BB,1,0,0,E,G,0,59.8333,,,,,,,,,,,,,,,,,,,
TA/TO,3,Online TA,3,BB,0,3,0,G,G,0,98.1111,,,,,,,,,,,,,,,,,,,
TA/TO,3,Offline TA/TO,4,FB,1,0,0,D,D,0,162,,,,,,,,,,,,,,,,,,,
TA/TO,3,Offline TA/TO,4,FB,1,1,0,A,A,0,61,,,,,,,,,,,,,,,,,,,
TA/TO,3,Offline TA/TO,4,HB,0,2,0,E,E,0,155.4783,,,,,,,,,,,,,,,,,,,
TA/TO,3,Groups,6,HB,0,0,0,A,F,0,237.2727,,,,,,,,,,,,,,,,,,,
Corporate,2,Groups,6,BB,1,0,0,A,E,0,100,,,,,,,,,,,,,,,,,,,
Corporate,2,Groups,6,BB,0,0,0,A,F,0,155.375,,,,,,,,,,,,,,,,,,,
Direct,1,Complementary,5,HB,0,0,0,A,E,0,2,,,,,,,,,,,,,,,,,,,
Direct,1,Direct,1,BB,0,2,1,E,E,1,47.1111,,,,,,,,,,,,,,,,,,,
TA/TO,3,Online TA,3,BB,1,3,0,C,G,0,16,,,,,,,,,,,,,,,,,,,
Direct,1,Groups,6,Undefined,0,0,0,D,D,0,87.5556,,,,,,,,,,,,,,,,,,,
Direct,1,Groups,6,HB,0,1,1,A,A,1,31,,,,,,,,,,,,,,,,,,,
Direct,1,Direct,1,BB,0,2,0,A,D,0,20.7213,,,,,,,,,,,,,,,,,,,
TA/TO,3,Online TA,3,BB,0,1,1,D,D,1,16,,,,,,,,,,,,,,,,,,,
TA/TO,3,Offline TA/TO,4,HB,0,1,0,C,C,0,52.75,,,,,,,,,,,,,,,,,,,
TA/TO,3,Direct,1,HB,1,1,1,C,C,1,19,,,,,,,,,,,,,,,,,,,
TA/TO,3,Online TA,3,BB,0,0,0,D,I,0,20.5,,,,,,,,,,,,,,,,,,,
TA/TO,3,Offline TA/TO,4,BB,1,0,0,A,H,0,0,,,,,,,,,,,,,,,,,,,
TA/TO,3,Online TA,3,BB,0,0,1,H,I,1,0,,,,,,,,,,,,,,,,,,,
Corporate,2,Groups,6,BB,1,0,0,A,A,0,175.4595,,,,,,,,,,,,,,,,,,,
TA/TO,3,Online TA,3,FB,0,1,0,A,A,0,119,,,,,,,,,,,,,,,,,,,
Corporate,2,Direct,1,BB,1,0,0,A,A,0,13.4,,,,,,,,,,,,,,,,,,,
TA/TO,3,Groups,6,BB,0,1,0,D,D,0,127.7179,,,,,,,,,,,,,,,,,,,
TA/TO,3,Online TA,3,BB,1,2,0,H,H,0,25.5714,,,,,,,,,,,,,,,,,,,
TA/TO,3,Online TA,3,BB,0,0,1,A,D,1,3.8889,,,,,,,,,,,,,,,,,,,
Direct,1,Groups,6,Undefined,0,0,0,A,D,0,39.6154,,,,,,,,,,,,,,,,,,,
Direct,1,Direct,1,BB,1,2,0,A,D,0,38.5556,,,,,,,,,,,,,,,,,,,
TA/TO,3,Groups,6,Undefined,0,1,0,A,D,0,128,,,,,,,,,,,,,,,,,,,
Direct,1,Direct,1,HB,1,0,0,D,D,0,58.88,,,,,,,,,,,,,,,,,,,
TA/TO,3,Online TA,3,BB,1,3,0,D,D,0,65.3636,,,,,,,,,,,,,,,,,,,
TA/TO,3,Groups,6,HB,0,0,0,A,E,0,235.1,,,,,,,,,,,,,,,,,,,
TA/TO,3,Groups,6,BB,0,1,0,E,E,0,388,,,,,,,,,,,,,,,,,,,
TA/TO,3,Online TA,3,HB,0,0,0,A,G,0,0,,,,,,,,,,,,,,,,,,,
TA/TO,3,Groups,6,HB,0,0,0,D,E,0,260.6364,,,,,,,,,,,,,,,,,,,
TA/TO,3,Groups,6,BB,0,0,0,A,G,0,82.5,,,,,,,,,,,,,,,,,,,
TA/TO,3,Online TA,3,SC,0,1,0,A,E,0,41.8125,,,,,,,,,,,,,,,,,,,
TA/TO,3,Online TA,3,HB,0,1,0,A,B,0,65.1,,,,,,,,,,,,,,,,,,,
GDS,5,Offline TA/TO,4,SC,0,0,0,E,E,0,7,,,,,,,,,,,,,,,,,,,
Corporate,2,Offline TA/TO,4,BB,0,0,0,A,A,0,71.3125,,,,,,,,,,,,,,,,,,,
TA/TO,3,Groups,6,BB,0,0,0,D,D,0,163.115,,,,,,,,,,,,,,,,,,,
TA/TO,3,Online TA,3,HB,0,0,0,F,F,0,95.9155,,,,,,,,,,,,,,,,,,,
Direct,1,Direct,1,BB,0,3,0,A,A,0,76.4545,,,,,,,,,,,,,,,,,,,
Corporate,2,Complementary,5,BB,0,2,1,D,A,1,0.5,,,,,,,,,,,,,,,,,,,
Direct,1,Complementary,5,BB,0,3,1,A,F,1,1,,,,,,,,,,,,,,,,,,,
TA/TO,3,Online TA,3,BB,0,1,1,A,A,1,12.625,,,,,,,,,,,,,,,,,,,
TA/TO,3,Online TA,3,BB,0,2,0,D,G,0,36.4,,,,,,,,,,,,,,,,,,,
Corporate,2,Online TA,3,BB,0,0,0,A,A,0,3.35,,,,,,,,,,,,,,,,,,,
TA/TO,3,Offline TA/TO,4,BB,0,2,0,A,D,0,76.3878,,,,,,,,,,,,,,,,,,,
Direct,1,Complementary,5,BB,0,1,0,A,A,0,22.1892,,,,,,,,,,,,,,,,,,,
TA/TO,3,Online TA,3,SC,1,2,0,A,B,0,9,,,,,,,,,,,,,,,,,,,
Corporate,2,Groups,6,BB,0,1,0,A,D,0,181.6429,,,,,,,,,,,,,,,,,,,
TA/TO,3,Online TA,3,BB,0,1,1,A,C,1,4.3333,,,,,,,,,,,,,,,,,,,
TA/TO,3,Online TA,3,BB,0,1,0,D,G,0,48.6471,,,,,,,,,,,,,,,,,,,
TA/TO,3,Offline TA/TO,4,BB,0,1,0,D,E,0,102.5172,,,,,,,,,,,,,,,,,,,
Direct,1,Groups,6,Undefined,0,0,0,A,A,0,46.9806,,,,,,,,,,,,,,,,,,,
Direct,1,Direct,1,BB,1,3,0,D,G,0,0,,,,,,,,,,,,,,,,,,,
Corporate,2,Corporate,2,BB,0,1,0,D,E,0,10.8,,,,,,,,,,,,,,,,,,,
Corporate,2,Corporate,2,BB,1,1,0,A,D,0,3.5,,,,,,,,,,,,,,,,,,,
Direct,1,Online TA,3,BB,0,5,1,A,A,1,159.5,,,,,,,,,,,,,,,,,,,
Direct,1,Direct,1,HB,1,4,1,E,E,1,65.2,,,,,,,,,,,,,,,,,,,
TA/TO,3,Direct,1,HB,0,1,0,D,D,0,333,,,,,,,,,,,,,,,,,,,
Corporate,2,Corporate,2,BB,0,1,0,A,D,0,7.4634,,,,,,,,,,,,,,,,,,,
Corporate,2,Corporate,2,HB,0,0,0,A,A,0,119.5,,,,,,,,,,,,,,,,,,,
TA/TO,3,Online TA,3,BB,1,4,1,A,A,1,17,,,,,,,,,,,,,,,,,,,
Corporate,2,Complementary,5,BB,1,0,0,D,D,0,0,,,,,,,,,,,,,,,,,,,
Corporate,2,Offline TA/TO,4,BB,0,0,1,A,D,1,1.5,,,,,,,,,,,,,,,,,,,
TA/TO,3,Online TA,3,BB,1,1,1,E,E,1,25.6667,,,,,,,,,,,,,,,,,,,
Direct,1,Direct,1,BB,0,0,0,D,F,0,17.6,,,,,,,,,,,,,,,,,,,
Direct,1,Direct,1,BB,1,2,0,G,G,0,31.1111,,,,,,,,,,,,,,,,,,,
Direct,1,Direct,1,BB,1,2,0,A,A,0,50.4762,,,,,,,,,,,,,,,,,,,
Corporate,2,Groups,6,BB,1,0,1,A,A,1,7,,,,,,,,,,,,,,,,,,,
Direct,1,Direct,1,SC,1,0,0,D,I,0,123,,,,,,,,,,,,,,,,,,,
Direct,1,Corporate,2,BB,0,0,0,A,F,0,6.3333,,,,,,,,,,,,,,,,,,,
TA/TO,3,Offline TA/TO,4,FB,1,0,0,A,C,0,85,,,,,,,,,,,,,,,,,,,
TA/TO,3,Offline TA/TO,4,BB,0,3,0,D,I,0,146,,,,,,,,,,,,,,,,,,,
Corporate,2,Complementary,5,BB,0,1,0,A,F,0,15.5,,,,,,,,,,,,,,,,,,,
TA/TO,3,Online TA,3,BB,1,3,0,E,E,0,76.9444,,,,,,,,,,,,,,,,,,,
TA/TO,3,Online TA,3,HB,0,0,0,A,D,0,33.7368,,,,,,,,,,,,,,,,,,,
TA/TO,3,Groups,6,Undefined,0,0,0,D,D,0,205,,,,,,,,,,,,,,,,,,,
TA/TO,3,Groups,6,HB,0,1,0,D,F,0,251,,,,,,,,,,,,,,,,,,,
TA/TO,3,Offline TA/TO,4,HB,0,3,0,A,A,0,145.4,,,,,,,,,,,,,,,,,,,
TA/TO,3,Online TA,3,BB,0,1,1,E,E,1,14.125,,,,,,,,,,,,,,,,,,,
TA/TO,3,Online TA,3,BB,0,2,0,F,E,0,76.2,,,,,,,,,,,,,,,,,,,
TA/TO,3,Direct,1,BB,0,1,0,F,F,0,0.5,,,,,,,,,,,,,,,,,,,
TA/TO,3,Online TA,3,BB,0,1,0,F,B,0,38.5,,,,,,,,,,,,,,,,,,,
TA/TO,3,Online TA,3,SC,0,1,0,B,B,0,92,,,,,,,,,,,,,,,,,,,
GDS,5,Online TA,3,SC,0,1,0,A,A,0,24,,,,,,,,,,,,,,,,,,,
TA/TO,3,Online TA,3,BB,0,2,0,B,B,0,140.1795,,,,,,,,,,,,,,,,,,,
TA/TO,3,Offline TA/TO,4,BB,0,0,0,A,G,0,88.9286,,,,,,,,,,,,,,,,,,,
TA/TO,3,Online TA,3,SC,1,1,1,A,A,1,1,,,,,,,,,,,,,,,,,,,
TA/TO,3,Aviation,8,BB,0,0,0,A,A,0,5,,,,,,,,,,,,,,,,,,,
Corporate,2,Complementary,5,BB,0,2,1,A,A,1,4.2,,,,,,,,,,,,,,,,,,,
TA/TO,3,Online TA,3,SC,0,0,0,A,B,0,71.878,,,,,,,,,,,,,,,,,,,
TA/TO,3,Online TA,3,BB,0,2,0,A,F,0,65.1818,,,,,,,,,,,,,,,,,,,
Direct,1,Complementary,5,BB,0,3,1,E,C,1,0,,,,,,,,,,,,,,,,,,,
TA/TO,3,Offline TA/TO,4,HB,0,1,0,A,B,0,200.6857,,,,,,,,,,,,,,,,,,,
Corporate,2,Direct,1,BB,0,0,0,E,E,0,11,,,,,,,,,,,,,,,,,,,
TA/TO,3,Online TA,3,HB,0,4,0,A,A,0,118.1667,,,,,,,,,,,,,,,,,,,
TA/TO,3,Online TA,3,BB,0,1,0,F,G,0,59.4,,,,,,,,,,,,,,,,,,,
TA/TO,3,Online TA,3,BB,0,0,0,A,K,0,58.25,,,,,,,,,,,,,,,,,,,
TA/TO,3,Groups,6,BB,0,2,0,E,G,0,137,,,,,,,,,,,,,,,,,,,
TA/TO,3,Online TA,3,BB,0,0,0,D,A,0,58.6818,,,,,,,,,,,,,,,,,,,
TA/TO,3,Online TA,3,BB,0,3,0,D,K,0,95,,,,,,,,,,,,,,,,,,,
Corporate,2,Aviation,8,BB,0,1,1,D,D,1,1.5,,,,,,,,,,,,,,,,,,,
Corporate,2,Corporate,2,BB,0,1,0,E,E,0,33.1,,,,,,,,,,,,,,,,,,,
Corporate,2,Corporate,2,HB,0,1,0,A,A,0,74.5,,,,,,,,,,,,,,,,,,,
TA/TO,3,Groups,6,BB,0,2,0,A,A,0,307.25,,,,,,,,,,,,,,,,,,,
TA/TO,3,Offline TA/TO,4,BB,0,3,0,A,A,0,121.9375,,,,,,,,,,,,,,,,,,,
Direct,1,Direct,1,BB,0,2,0,B,B,0,101.4286,,,,,,,,,,,,,,,,,,,
Corporate,2,Corporate,2,BB,0,0,0,C,H,0,15,,,,,,,,,,,,,,,,,,,
Direct,1,Groups,6,BB,0,0,0,A,I,0,56.3333,,,,,,,,,,,,,,,,,,,
TA/TO,3,Offline TA/TO,4,HB,0,3,0,C,C,0,95,,,,,,,,,,,,,,,,,,,
Direct,1,Direct,1,BB,0,2,0,E,D,0,29,,,,,,,,,,,,,,,,,,,
TA/TO,3,Groups,6,HB,0,2,0,E,E,0,542,,,,,,,,,,,,,,,,,,,
Corporate,2,Corporate,2,BB,1,1,0,A,I,0,19,,,,,,,,,,,,,,,,,,,
Corporate,2,Groups,6,FB,0,0,0,A,A,0,222,,,,,,,,,,,,,,,,,,,
TA/TO,3,Online TA,3,BB,0,2,1,A,C,1,0,,,,,,,,,,,,,,,,,,,
Corporate,2,Corporate,2,FB,0,0,0,A,D,0,0,,,,,,,,,,,,,,,,,,,
Corporate,2,Corporate,2,BB,0,0,1,D,D,1,6.375,,,,,,,,,,,,,,,,,,,
Corporate,2,Corporate,2,HB,0,1,1,A,A,1,0,,,,,,,,,,,,,,,,,,,
TA/TO,3,Offline TA/TO,4,BB,1,1,0,A,E,0,10,,,,,,,,,,,,,,,,,,,
Direct,1,Direct,1,HB,0,3,0,A,A,0,77.2857,,,,,,,,,,,,,,,,,,,
Direct,1,Direct,1,BB,0,0,1,A,C,1,0,,,,,,,,,,,,,,,,,,,
TA/TO,3,Offline TA/TO,4,SC,0,0,0,A,I,0,75.6,,,,,,,,,,,,,,,,,,,
